practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blank_txt.started,blank_txt.stopped,practice_frequency,practice_level,psychopy_volume,tProbe.started,tProbe.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_early.keys,tToo_early.corr,tToo_early.started,tToo_early.stopped,tToo_late.keys,tToo_late.corr,tToo_late.started,tToo_late.stopped,you_done_goofed.started,you_done_goofed.stopped,Init_phase,Frequency,Level,Psychopy_Volume,Catch trial,probe.started,probe.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,too_late.keys,too_late.corr,too_late.started,too_late.stopped,too_late.rt,Audiogram,participant,session,Language (english or french),Tone duration (ms),date,expName,psychopyVersion,frameRate,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.013211733356001787,None,None,0,,193.6186474999995,194.63774830001057,None,1,194.63774830001057,193.6186474999995,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,1866.0659830736151,23.0,0.0009713207929915961,False,0.0027568333462113515,None,None,0,,196.96584690001328,197.9970994000032,None,1,197.9970994000032,196.96584690001328,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,3031.4331330207992,20.0,0.0005779859554559452,False,0.012176066666143015,None,None,0,,202.30593670000962,203.32780870000715,None,1,203.32780870000715,202.30593670000962,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,466.5164957684038,19.0,0.0006519999376391704,False,0.009209066673065536,None,None,0,,206.2960305000015,207.3034437000024,None,1,207.3034437000024,206.2960305000015,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.010364033325458877,None,None,0,,208.511262,209.51422390001244,None,1,209.51422390001244,208.511262,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,870.5505632961246,15.0,0.0002270354786719523,False,0.009634099988033995,None,None,0,,212.05950650000887,213.05607350000355,None,1,213.05607350000355,212.05950650000887,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,125.0,23.0,0.01020868972334765,False,0.012269233338884078,None,['space'],1,[0.4344340999959968],217.0542637000035,218.06076840001333,None,1,218.06076840001333,217.0542637000035,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,4924.577653379667,15.0,0.0008297714959806718,False,0.008626633323729038,0.20004483332741074,None,0,,222.15357370000856,223.16477950000262,None,1,223.16477950000262,222.15357370000856,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.010836433342774399,None,None,0,,224.29484370000137,225.32504960001097,None,1,225.32504960001097,224.29484370000137,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,1319.5079107728945,21.0,0.0005922414073978313,False,0.007368599995970726,None,None,0,,228.28741340000124,229.29325420000532,None,1,229.29325420000532,228.28741340000124,,,ttuwra,001,fr,200,2022-04-26_10h54.03.739,Bayesian,2022.1.1,None,
