practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blank_txt.started,blank_txt.stopped,practice_frequency,practice_level,psychopy_volume,tProbe.started,tProbe.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_early.keys,tToo_early.corr,tToo_early.started,tToo_early.stopped,tToo_late.keys,tToo_late.corr,tToo_late.started,tToo_late.stopped,you_done_goofed.started,you_done_goofed.stopped,Init_phase,Frequency,Level,Psychopy_Volume,Catch trial,probe.started,probe.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,too_late.keys,too_late.corr,too_late.started,too_late.stopped,Audiogram,participant,session,Language (english or french),Tone duration (ms),date,expName,psychopyVersion,frameRate,
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,1319.5079107728945,0.0,5.27835709944967e-05,False,0.004383466555736959,0.1971343666082248,None,0,,213.44524749997072,214.4672696000198,None,1,214.4672696000198,213.44524749997072,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,1741.101126592249,0.0,6.312169477569904e-05,False,0.015568433329463005,None,['space'],1,[0.5510485999984667],217.99240370001644,218.9985435999697,None,1,218.9985435999697,217.99240370001644,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,3249.0095854249403,-3.0,5.0092288148172966e-05,False,0.007776500075124204,None,None,0,,222.6935978999827,223.72323819994926,None,1,223.72323819994926,222.6935978999827,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.01510803319979459,None,None,0,,226.2304923000047,227.24182669993024,None,1,227.24182669993024,226.2304923000047,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,267.9433656340732,-5.0,8.349270441553178e-05,False,0.006501733441837132,None,None,0,,231.47183309996035,232.49987639999017,None,1,232.49987639999017,231.47183309996035,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,8000.0,5.0,0.00032282711451732784,False,0.015373533358797431,None,['space'],1,[0.7282998999580741],235.45415350003168,236.44563939992804,None,1,236.44563939992804,235.45415350003168,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,5278.031643091578,-1.0,0.00012699726140370812,False,0.005452200071886182,None,['space'],1,[0.8717082000803202],240.75106109993067,241.76032929995563,None,1,241.76032929995563,240.75106109993067,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,757.8582832551998,-4.0,2.5417622782326873e-05,False,0.008039699983783066,0.2001364000607282,None,0,,245.4012875999324,246.39621419995092,None,1,246.39621419995092,245.4012875999324,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,435.2752816480623,-3.0,5.2920307191259255e-05,False,0.015151900006458163,None,None,0,,249.93202189996373,250.95609969994985,None,1,250.95609969994985,249.93202189996373,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,125.0,-7.0,0.00032282711451732784,False,0.00300386652816087,None,['space'],1,[0.679058299981989],254.0483996999683,255.06136089994106,None,1,255.06136089994106,254.0483996999683,,luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,125.0,-7.0,0.00032282711451732784,False,None,None,None,0,,None,None,None,1,None,None,"{'estimation': [[125.0, -6.47505031340731], [133.9716828170366, -6.761321206828752], [143.5872943746293, -6.989259139277891], [144.31135133434205, -7.0], [153.89305166811442, -7.136210621316466], [164.93848884661162, -7.172208360704001], [176.77669529663666, -7.071975801245284], [180.14081921818294, -7.0], [189.46457081379947, -6.813030767644773], [203.0630990890585, -6.40430455611886], [213.37425272297546, -6.0], [217.6376408240306, -5.835557081947878], [233.25824788420132, -5.167726741397135], [236.94373998621097, -5.0], [249.99999999999937, -4.42932160183365], [260.24261807906424, -4.0], [267.94336563407256, -3.686946303919342], [287.1745887492579, -3.008442456862312], [287.4525095501831, -3.0], [307.78610333622805, -2.4254280630677494], [328.7129746782435, -2.0], [329.87697769322244, -1.976603986260241], [353.55339059327247, -1.6764622553347261], [378.929141627598, -1.5430336833477383], [406.12619817811606, -1.5631242693138176], [435.2752816480601, -1.7209914296731452], [466.5164957684015, -1.9948034650525073], [467.0052637103229, -2.0], [499.9999999999975, -2.3292087096796603], [535.8867312681438, -2.667763037799631], [574.3491774985143, -2.9700773660561537], [579.9855324666158, -3.0], [615.5722066724546, -3.1769383608413078], [659.7539553864432, -3.245626162872991], [707.1067811865431, -3.159564287508368], [738.9609130020591, -3.0], [757.8582832551941, -2.907890772053447], [812.2523963562301, -2.5161039979668125], [870.4431143746871, -2.0], [870.5505632961181, -1.999042683794643], [933.0329915368008, -1.3937438040955477], [973.4678604976142, -1.0], [999.9999999999926, -0.7450054712360834], [1071.773462536285, -0.13948177638391548], [1092.251515766838, 0.0], [1148.698354997026, 0.37223658691108563], [1231.1444133449063, 0.6837870313804741], [1319.5079107728832, 0.747195786821025], [1414.2135623730828, 0.5305613684311824], [1515.7165665103846, 0.04039760181127694], [1521.6116390883383, 0.0], [1624.5047927124563, -0.6493547925838175], [1675.089669122223, -1.0], [1741.1011265922318, -1.439008538258161], [1834.9907366968484, -2.0], [1866.065983073597, -2.185300388202735], [1999.9999999999802, -2.7545251307631684], [2109.0267349465908, -3.0], [2143.5469250725646, -3.0796774361256407], [2297.3967099940432, -3.1142606750376354], [2381.5816572493463, -3.0], [2462.2888266898062, -2.893513269565909], [2639.01582154576, -2.525700114287746], [2828.427124746159, -2.133404810049627], [2916.295072767188, -2.0], [3031.4331330207615, -1.8310676271247817], [3249.0095854249043, -1.7239443946491966], [3482.2022531844555, -1.8343509186208178], [3624.0405544770915, -2.0], [3732.1319661471844, -2.121441970068926], [3999.9999999999504, -2.4648273175673694], [4287.093850145118, -2.7321749288801813], [4594.793419988081, -2.7915564495327527], [4924.577653379601, -2.54688432649494], [5249.546235060867, -2.0], [5278.031643091506, -1.953950013750815], [5656.854249492297, -1.0691103932982289], [5682.054833799592, -1.0], [6055.9822575867, 0.0], [6062.866266041508, 0.017769004954904744], [6436.63798831392, 1.0], [6498.019170849792, 1.1539975288362623], [6877.929878490922, 2.0], [6964.404506368894, 2.183632258325732], [7464.2639322943505, 2.9709360565890153], [7495.887316239644, 3.0], [7999.999999999882, 3.4475687076275285]], 'plus_line': [[125.0, -8.726441213723126], [133.9716828170366, -8.907630638214426], [138.6796685153986, -9.0], [143.5872943746293, -9.110308158302818], [153.89305166811442, -9.253748386006588], [164.93848884661162, -9.269471339346337], [176.77669529663666, -9.129204172113702], [181.85936011753645, -9.0], [189.46457081379947, -8.845707185587656], [203.0630990890585, -8.444071536947076], [214.00250716278043, -8.0], [217.6376408240306, -7.869302809423029], [233.25824788420132, -7.22392665127613], [238.0266688395249, -7.0], [249.99999999999937, -6.498401471539273], [261.3261205664044, -6.0], [267.94336563407256, -5.7353980800878865], [287.1745887492579, -5.003902364703844], [287.2887942276929, -5.0], [307.78610333622805, -4.414656561036265], [325.3167445009612, -4.0], [329.87697769322244, -3.9067440610903508], [353.55339059327247, -3.610731748133176], [378.929141627598, -3.4772672356431236], [406.12619817811606, -3.5102495749006217], [435.2752816480601, -3.6855603336593608], [466.5164957684015, -3.961776801006269], [470.14788440980305, -4.0], [499.9999999999975, -4.3443100782568145], [535.8867312681438, -4.690500298391226], [574.3491774985143, -4.967721472684252], [581.4224872690205, -5.0], [615.5722066724546, -5.1771781723747505], [659.7539553864432, -5.234001071138641], [707.1067811865431, -5.123973842389784], [728.5912327158846, -5.0], [757.8582832551941, -4.864160157393956], [812.2523963562301, -4.492900777194984], [865.0905631021757, -4.0], [870.5505632961181, -3.9544266191402953], [933.0329915368008, -3.3914145067291055], [972.2233229186423, -3.0], [999.9999999999926, -2.75141261788383], [1071.7734625362862, -2.1538727399964515], [1093.0533769841722, -2.0], [1148.698354997026, -1.659274186578743], [1231.1444133449063, -1.343057400699313], [1319.5079107728832, -1.2559987493588765], [1414.2135623730828, -1.4507388470978677], [1515.7165665103846, -1.8862744167245449], [1533.6714098402601, -2.0], [1624.5047927124563, -2.584357897925302], [1685.842391838416, -3.0], [1741.1011265922318, -3.3886244477934504], [1840.0684230403563, -4.0], [1866.065983073597, -4.171889998412031], [1999.9999999999802, -4.817009015616277], [2070.3410986612485, -5.0], [2143.5469250725646, -5.220462397240448], [2297.396709994046, -5.307643791927193], [2462.2888266898062, -5.087622526743778], [2496.7044958862757, -5.0], [2639.015821545763, -4.705845198003562], [2828.427124746162, -4.276415991374446], [2981.399526252357, -4.0], [3031.433133020758, -3.9246344320293085], [3249.0095854249043, -3.8129422456457434], [3482.2022531844555, -3.9281168055702826], [3542.4611257035526, -4.0], [3732.1319661471844, -4.254378728372095], [3999.9999999999504, -4.614973974201735], [4287.093850145118, -4.856414713729999], [4594.793419988081, -4.8698144987220395], [4924.577653379601, -4.581141789855808], [5228.898730691704, -4.0], [5278.0316430915, -3.9173747429993973], [5654.531333124161, -3.0], [5656.854249492303, -2.994674139985606], [6025.992907574491, -2.0], [6062.866266041508, -1.9043737377557348], [6404.235850868104, -1.0], [6498.019170849792, -0.759654023406442], [6825.677897608753, 0.0], [6964.404506368894, 0.30556046255848557], [7373.013321208846, 1.0], [7464.2639322943505, 1.1432815907294733], [7999.999999999882, 1.5500029680226581]], 'minus_line': [[125.0, -4.292856155477233], [133.9716828170366, -4.653814948365953], [143.5872943746293, -4.91838342508191], [148.34964247456583, -5.0], [153.89305166811442, -5.075718519611715], [164.93848884661162, -5.129807880882057], [176.77669529663666, -5.068862503399015], [180.64932030390662, -5.0], [189.46457081379947, -4.823401099378643], [203.0630990890585, -4.40240126574201], [213.44714297451628, -4.0], [217.6376408240306, -3.8214598970498237], [233.25824788420132, -3.1242646773599527], [235.97638358766588, -3.0], [249.99999999999937, -2.3461930244245783], [258.4126913858945, -2.0], [267.94336563407256, -1.59425393745343], [285.7183200175379, -1.0], [287.1745887492579, -0.9477750345694319], [307.78610333622805, -0.3697338760917682], [328.39152776004056, 0.0], [329.87697769322244, 0.030356870478746134], [353.55339059327247, 0.3379791151151921], [378.929141627598, 0.4741387501866383], [406.12619817811606, 0.4670189516573512], [435.2752816480601, 0.327113873375803], [466.5164957684015, 0.05801611347889024], [471.80608530977514, 0.0], [499.9999999999975, -0.24900886780093745], [535.8867312681438, -0.5790666147312276], [574.3491774985137, -0.9097810093913328], [588.5458574891212, -1.0], [615.5722066724546, -1.1351357702227547], [659.7539553864432, -1.2209183182716858], [707.1067811865431, -1.1594719305867882], [743.7226286495882, -1.0], [757.8582832551941, -0.9278653519795087], [812.2523963562301, -0.5123740498082019], [870.550563296117, -0.014435271357549049], [871.9727170297112, 0.0], [933.0329915368008, 0.6398419459828135], [969.8047166411252, 1.0], [999.9999999999926, 1.3162406990131876], [1071.773462536285, 1.9353999380876843], [1081.2628422283028, 2.0], [1148.698354997026, 2.49109788381707], [1231.1444133449063, 2.8002461941717858], [1319.5079107728848, 2.8453418068216942], [1414.2135623730828, 2.6010791850741906], [1515.7165665103846, 2.0293951376681507], [1519.5286144593497, 2.0], [1624.5047927124563, 1.3099475523719528], [1665.903571206037, 1.0], [1741.1011265922318, 0.49833795112904145], [1821.9131116620313, 0.0], [1866.065983073597, -0.24817219425810913], [1999.9999999999802, -0.7684823842485905], [2118.327506195524, -1.0], [2143.5469250725646, -1.0426025532111651], [2297.396709994046, -1.0110994681508398], [2304.51094880703, -1.0], [2462.2888266898062, -0.7204931794707438], [2639.01582154576, -0.32757889106709526], [2802.229796642034, 0.0], [2828.427124746159, 0.06024433875132951], [3031.4331330207615, 0.37540537587650813], [3249.0095854249043, 0.47901255217846384], [3482.2022531844555, 0.36543781275837484], [3732.1319661471844, 0.049190320718389025], [3761.797053393411, 0.0], [3999.9999999999504, -0.3152641568055817], [4287.093850145118, -0.6410198104964893], [4594.7934199880865, -0.7871121022244475], [4924.577653379601, -0.6048608428890505], [5278.031643091506, -0.08329697385366623], [5312.560784287838, 0.0], [5656.854249492303, 0.8144583464471589], [5723.7872910271335, 1.0], [6062.866266041508, 1.9153433864672496], [6094.293109840076, 2.0], [6470.865593610113, 3.0], [6498.019170849792, 3.06849682598812], [6921.963572388821, 4.0], [6964.404506368902, 4.089914827334581], [7464.263932294341, 4.865623920234027], [7608.200468567845, 5.0], [7999.999999999882, 5.401540409079688]]}",luc,001,fr,200,2022-07-08_13h59.30.017,Bayesian,2022.1.1,None,
