practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blank_txt.started,blank_txt.stopped,practice_frequency,practice_level,psychopy_volume,tProbe.started,tProbe.stopped,tFeedback.keys,tFeedback.corr,tFeedback.rt,tFeedback.started,tFeedback.stopped,tToo_early.keys,tToo_early.corr,tToo_early.started,tToo_early.stopped,tToo_late.keys,tToo_late.corr,tToo_late.started,tToo_late.stopped,you_done_goofed.started,you_done_goofed.stopped,Init_phase,Frequency,Level,Psychopy_Volume,Catch trial,probe.started,probe.stopped,feedback.keys,feedback.corr,feedback.rt,feedback.started,feedback.stopped,too_late.keys,too_late.corr,too_late.started,too_late.stopped,Audiogram,participant,session,Language (english or french),Tone duration (ms),date,expName,psychopyVersion,frameRate,
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,4287.0938501451765,1.0,0.0001163465127759661,False,0.014732766663655639,None,None,0,,425.1126904999837,426.11522849998437,None,1,426.11522849998437,425.1126904999837,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,659.7539553864473,13.0,0.00021688920581558227,False,0.00662386673502624,None,['space'],1,[0.5745029000099748],429.18596330005676,430.19968720001634,None,1,430.19968720001634,429.18596330005676,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,1414.213562373095,5.0,8.968279190402293e-05,False,0.007447666605003178,None,None,0,,434.37336059997324,435.3833191000158,None,1,435.3833191000158,434.37336059997324,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.01171673322096467,None,None,0,,436.68311129999347,437.68786279996857,None,1,437.68786279996857,436.68311129999347,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,6062.8662660415985,1.0,0.0001333322148200284,False,0.0021147332154214382,0.19449513324070722,None,0,,441.3302322999807,442.3611593999667,None,1,442.3611593999667,441.3302322999807,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,2462.2888266898335,-1.0,7.580932840616338e-05,False,0.015089600114151835,None,None,0,,446.33204769995064,447.3496894000564,None,1,447.3496894000564,446.33204769995064,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,3249.0095854249403,1.0,7.939092648083988e-05,False,0.004465866717509925,0.19426286674570292,['space'],1,[0.598410899983719],450.9061282000039,451.90076590003446,None,1,451.90076590003446,450.9061282000039,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.014910633210092783,None,None,0,,454.0947269999888,455.1237267999677,None,1,455.1237267999677,454.0947269999888,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,217.63764082403114,17.0,0.0016345528837347653,False,0.011714933323673904,None,None,0,,458.9713518000208,459.97650650003925,None,1,459.97650650003925,458.9713518000208,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,466.5164957684038,16.0,0.0004615806072703714,False,0.008343699970282614,None,None,0,,464.37114800000563,465.40070800005924,None,1,465.40070800005924,464.37114800000563,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,164.93848884661182,21.0,0.004411052404393859,False,0.012995966710150242,None,['space'],1,[0.4417076000245288],469.6389021000359,470.6561504000565,None,1,470.6561504000565,469.6389021000359,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,1071.7734625362941,12.0,0.00018732742280309106,False,0.009289466659538448,None,None,0,,474.6042475999566,475.6181393000297,None,1,475.6181393000297,474.6042475999566,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,125.0,19.0,0.006441247758465671,False,0.0049091000109910965,None,['space'],1,[0.5285935999127105],479.8881687000394,480.9012848000275,None,1,480.9012848000275,479.8881687000394,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.01307383319362998,None,None,0,,483.8594557000324,484.8719041000586,None,1,484.8719041000586,483.8594557000324,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,329.87697769322364,18.0,0.0007526970131810962,False,0.01133856677915901,None,None,0,,488.72235060005914,489.7430136000039,None,1,489.7430136000039,488.72235060005914,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,6062.8662660415985,3.0,0.00016785531344773265,False,0.012172333314083517,None,None,0,,494.15113979997113,495.1765971999848,None,1,495.1765971999848,494.15113979997113,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,1866.0659830736151,0.0,6.876424606830584e-05,False,0.005529699963517487,0.20196109998505563,['space'],1,[0.609732500044629],500.351031600032,501.3786455000518,None,1,501.3786455000518,500.351031600032,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.011330433306284249,None,None,0,,504.08192040002905,505.09124980005436,None,1,505.09124980005436,504.08192040002905,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,125.0,18.0,0.005740768107484416,False,0.014599766815081239,None,None,0,,508.95298129995354,509.98758960003033,None,1,509.98758960003033,508.95298129995354,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,1231.1444133449168,11.0,0.00019060770296529212,False,0.002105533261783421,None,"['space', 'space']",0,"[-0.9145942999748513, 0.7978047000942752]",514.5945854999591,515.5972019999754,None,1,515.5972019999754,514.5945854999591,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,4924.577653379667,4.0,0.00023386138211216973,False,0.009665333316661417,None,['space'],1,[0.5533831999637187],520.0390071000438,521.0608493000036,None,1,521.0608493000036,520.0390071000438,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,406.12619817811805,19.0,0.0006795016959419141,False,0.0035059666261076927,None,['space'],1,[0.5391981999855489],524.3246295000426,525.3381194999674,None,1,525.3381194999674,524.3246295000426,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.004405133426189423,None,None,0,,527.8309784999583,528.8518464999506,None,1,528.8518464999506,527.8309784999583,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,812.2523963562351,12.0,0.00015413240703763653,False,0.006669400027021766,None,['space'],1,[0.5818734000204131],532.4902728999732,533.5108630000614,None,1,533.5108630000614,532.4902728999732,,rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,812.2523963562351,12.0,0.00015413240703763653,False,None,None,None,0,,None,None,None,1,None,None,"{'estimation': [[125.0, 18.856101770462832], [127.28826335887969, 19.0], [133.9716828170366, 19.39872109292277], [143.5872943746293, 19.657864776754597], [153.89305166811442, 19.65234502824306], [164.93848884661162, 19.423428007499954], [176.77669529663666, 19.032957429512688], [177.63415855886456, 19.0], [189.46457081379947, 18.56610200717843], [203.0630990890585, 18.112279518464348], [207.4127186312351, 18.0], [217.6376408240306, 17.744682568266967], [233.25824788420132, 17.531253110563384], [249.99999999999937, 17.493321563251698], [267.94336563407256, 17.618090464956765], [287.1745887492579, 17.854540953153773], [298.16081671509943, 18.0], [307.78610333622805, 18.12229882851687], [329.87697769322244, 18.315909985835255], [353.55339059327247, 18.34575158242586], [378.929141627598, 18.14720206948669], [387.4500536896688, 18.0], [406.12619817811606, 17.69144843127717], [435.2752816480601, 17.003285969918135], [435.38948746424325, 17.0], [466.5164957684015, 16.133902068025165], [471.0317671188822, 16.0], [499.9999999999975, 15.160967052416781], [505.76946098182987, 15.0], [535.8867312681438, 14.179488091888764], [543.4136972861546, 14.0], [574.3491774985143, 13.284917039316971], [590.2800152701415, 13.0], [615.5722066724546, 12.56335264732024], [659.7539553864432, 12.091308165430453], [682.0121341283884, 12.0], [707.1067811865431, 11.900269021903046], [757.8582832551941, 11.992593592806474], [759.1086580186054, 12.000000000000002], [812.2523963562301, 12.300670454568307], [870.5505632961181, 12.693979025111146], [932.1312981034926, 13.0], [933.0329915368008, 13.00432745886936], [999.9999999999926, 13.027493468965774], [1004.2146368562264, 13.0], [1071.773462536285, 12.586177919475155], [1115.4846292943719, 12.0], [1148.698354997026, 11.572487412297008], [1178.0644937427312, 11.0], [1230.0262134354855, 10.0], [1231.1444133449063, 9.979642383027283], [1272.8122667092725, 9.0], [1315.8590439971051, 8.0], [1319.5079107728832, 7.921523164452414], [1357.2929826244292, 7.0], [1397.2574503246103, 6.0], [1414.2135623730828, 5.615651520037542], [1441.9503236004448, 5.0], [1484.7558926338884, 4.0], [1515.7165665103846, 3.3391431755061975], [1534.4770603025947, 3.0], [1587.8547801326174, 2.0], [1624.5047927124563, 1.361201396019053], [1652.7314507640524, 1.0], [1731.9839225668718, 0.0], [1741.1011265922318, -0.10902051641782806], [1866.065983073597, -0.9685001953584343], [1880.1254823095474, -1.0], [1999.9999999999827, -1.2583165652104333], [2143.5469250725646, -1.113102352498563], [2188.9781427661173, -1.0], [2297.396709994046, -0.7394000610111349], [2462.2888266898062, -0.3541321529163633], [2639.01582154576, -0.10101261918304631], [2828.427124746159, -0.039996375336825075], [3031.4331330207615, -0.13168747717443305], [3249.0095854249043, -0.2562545609265779], [3482.202253184451, -0.2658342200362519], [3732.1319661471844, -0.033997233395130146], [3748.5627347854997, 0.0], [3999.9999999999504, 0.4930701107186266], [4182.440870852242, 1.0], [4287.093850145118, 1.279424043043629], [4528.4555363315485, 2.0], [4594.793419988081, 2.190404381033082], [4913.067038940395, 3.0], [4924.577653379601, 3.028398643114974], [5278.031643091506, 3.580871882930399], [5656.854249492303, 3.6684808694674773], [6062.866266041508, 3.204042212469089], [6149.833920831442, 3.0], [6498.019170849792, 2.207358387276932], [6566.562714041114, 2.0], [6901.905479110154, 1.0], [6964.404506368902, 0.8231765762051132], [7229.145692320591, 0.0], [7464.2639322943505, -0.7017650832535708], [7578.886995238166, -1.0], [7958.903385781381, -2.0], [7999.999999999882, -2.1053705266141134]], 'plus_line': [[125.0, 16.12543359845879], [133.9716828170366, 16.677450255103047], [143.5872943746293, 16.890831640631166], [153.89305166811442, 16.839982885128368], [164.93848884661162, 16.599079621735786], [176.77669529663666, 16.230351619911243], [183.10097108822112, 16.0], [189.46457081379958, 15.75718940679316], [203.0630990890585, 15.281902432842031], [213.7746878498342, 15.000000000000002], [217.6376408240306, 14.89024429377224], [233.25824788420132, 14.641623430762714], [249.99999999999937, 14.596324178941511], [267.94336563407256, 14.736635475169312], [285.9024006560664, 15.0], [287.1745887492579, 15.0162128848609], [307.78610333622805, 15.299984973019548], [329.87697769322244, 15.518282395949404], [353.55339059327247, 15.571016168853946], [378.929141627598, 15.389074488815606], [403.384164872781, 15.0], [406.12619817811606, 14.95330605262121], [435.2752816480601, 14.245445374894292], [443.6976748508532, 14.0], [466.5164957684015, 13.342451786601606], [477.6831874637858, 13.0], [499.9999999999975, 12.329599097858075], [511.42107622660785, 12.0], [535.8867312681438, 11.309151967135813], [548.6478000561027, 11.0], [574.3491774985143, 10.385568181441057], [596.1868385749132, 10.0], [615.5722066724546, 9.652875625689278], [659.7539553864432, 9.183263155633195], [705.8384157811081, 9.0], [707.1067811865431, 8.994400853921062], [710.2820028321906, 9.0], [757.8582832551941, 9.070330759998914], [812.2523963562301, 9.362449895364225], [870.5505632961181, 9.781814431370591], [905.9265970999257, 10.0], [933.0329915368008, 10.14395804677109], [999.9999999999926, 10.218797395936786], [1040.2358529885607, 10.0], [1071.773462536285, 9.820838100153846], [1134.8933685274158, 9.0], [1148.698354997026, 8.827738806580237], [1188.7513625353374, 8.0], [1231.1444133449063, 7.2297451322460144], [1240.6420127404958, 7.0], [1279.2874000456409, 6.0], [1319.5079107728832, 5.147955306239465], [1325.4671511444624, 5.0], [1361.599699865603, 4.0], [1404.2821707344183, 3.0], [1414.2135623730828, 2.798540740532416], [1446.4157029979635, 2.0], [1488.9548755136855, 1.0], [1515.7165665103846, 0.4836611468749279], [1540.5973276525453, 0.0], [1592.8417340242872, -1.0], [1624.5047927124563, -1.5113953764453996], [1661.4064819714702, -2.0], [1741.1011265922318, -2.963817466605407], [1746.2194514315063, -3.0], [1866.065983073597, -3.827588518626518], [1950.433545624948, -4.0], [1999.9999999999802, -4.10962313431854], [2097.6547574330752, -4.0], [2143.5469250725646, -3.956499860626267], [2297.396709994046, -3.601635847389857], [2462.2888266898062, -3.2091870056384426], [2595.6492536876867, -3.0], [2639.01582154576, -2.9409344083009668], [2828.427124746159, -2.882911017497382], [3031.4331330207615, -2.973599420517048], [3075.8055946886248, -3.0], [3249.0095854249043, -3.113735981766447], [3482.2022531844596, -3.129858899634611], [3608.84027207377, -3.0], [3732.1319661471844, -2.891525710460573], [3999.9999999999504, -2.363133541155869], [4122.599337397105, -2.0], [4287.093850145118, -1.549489316905792], [4461.203291784465, -1.0], [4594.793419988081, -0.6025664293904388], [4817.693166425648, 0.0], [4924.577653379601, 0.27027590522902734], [5278.031643091506, 0.8310306914711092], [5656.854249492303, 0.9053482944239923], [6062.866266041508, 0.3957210587095422], [6229.20146061974, 0.0], [6498.019170849792, -0.6225425895283195], [6620.824256103256, -1.0], [6964.404506368894, -1.9843601013153367], [6969.349277487215, -2.0], [7277.050653216658, -3.0], [7464.2639322943505, -3.535049372147169], [7626.69539569137, -4.0], [7993.3429795281745, -5.0], [7999.999999999872, -5.017502077422062]], 'minus_line': [[125.0, 21.596692945875567], [132.3259119428929, 22.0], [133.9716828170366, 22.09499647266744], [143.5872943746293, 22.4327146735434], [153.89305166811442, 22.481161309529085], [164.93848884661162, 22.265671489086678], [172.52890983796192, 22.0], [176.77669529663666, 21.868536205972177], [189.46457081379947, 21.429773548131685], [202.51923953115693, 20.999999999999996], [203.06309908905865, 20.983755276947168], [217.6376408240306, 20.666532145820923], [233.25824788420132, 20.475583948366065], [249.99999999999937, 20.43880055647547], [267.94336563407256, 20.54738765451838], [287.1745887492579, 20.74975592366531], [307.78610333622805, 20.970430270855825], [311.7891048101164, 20.999999999999996], [329.87697769322244, 21.145065127315785], [353.55339059327247, 21.15477729917616], [370.490538822039, 21.0], [378.929141627598, 20.934424151195376], [406.12619817811606, 20.49473726968342], [426.49742516240224, 20.0], [435.2752816480601, 19.80270364224711], [464.47315794629236, 18.999999999999996], [466.5164957684015, 18.946149030149062], [499.9999999999975, 18.003497869846075], [500.1277078116656, 18.0], [535.8867312681438, 17.057566769088456], [538.2984366436233, 17.0], [574.3491774985143, 16.187791407432684], [584.512786895183, 16.0], [615.5722066724546, 15.474439353123818], [657.4598075436335, 15.0], [659.7539553864432, 14.976483309368822], [707.1067811865431, 14.798202107827212], [757.8582832551941, 14.89396153889779], [776.5333286654719, 15.0], [812.2523963562301, 15.216864253975034], [870.5505632961181, 15.606791628002956], [933.0329915368008, 15.877530912196404], [999.9999999999926, 15.865326631088493], [1071.773462536285, 15.408394100776206], [1101.7076503737394, 15.0], [1148.698354997026, 14.379905811023928], [1169.205732823597, 14.0], [1219.5668498259147, 13.0], [1231.1444133449063, 12.779644257499237], [1267.5576953235386, 12.0], [1307.889446142111, 11.0], [1319.5079107728832, 10.734107533049098], [1353.2464513937775, 10.0], [1391.7336461601549, 9.0], [1414.2135623730828, 8.44516516746355], [1436.6389364148745, 8.0], [1480.1858134375848, 7.0], [1515.7165665103846, 6.16265064152644], [1525.5078467491192, 6.0], [1581.3778063324608, 5.0], [1624.5047927124563, 4.182643620523161], [1639.3026689404883, 4.0], [1717.7022606069686, 3.0], [1741.1011265922318, 2.708711152389524], [1842.2420064778948, 2.0], [1866.065983073597, 1.8410058388067805], [1999.9999999999827, 1.5767013603026014], [2143.546925072562, 1.7394822331235855], [2248.1387103657007, 2.0], [2297.396709994046, 2.132877873132001], [2462.2888266898062, 2.546794522914459], [2639.0158215457564, 2.7964985082349556], [2828.427124746159, 2.849013423949621], [3031.4331330207615, 2.7520920331158125], [3249.0095854249043, 2.620222468446667], [3482.2022531844596, 2.5982885203493638], [3732.1319661471844, 2.8066685852246], [3833.5960063034167, 3.0], [3999.9999999999504, 3.3271438544554335], [4255.5619334308985, 4.0], [4287.093850145118, 4.08387508333068], [4594.793419988076, 4.975909411360784], [4604.030123972694, 5.0], [4924.577653379601, 5.822340222391103], [5035.524141655894, 6.0], [5278.031643091506, 6.403721778476413], [5656.854249492303, 6.525843345121545], [6062.866266041516, 6.079678866455198], [6096.782836598609, 6.0], [6498.019170849792, 5.092291803399341], [6528.706859386442, 5.0], [6859.753052199298, 4.0], [6964.404506368894, 3.6900694305063566], [7190.858328434784, 3.0], [7464.2639322943505, 2.1270769324429413], [7516.472977986288, 2.0], [7917.208442701946, 1.0], [7999.999999999892, 0.7944392018003724]]}",rdzaqd,001,fr,200,2022-05-06_14h06.54.932,Bayesian,2022.1.1,None,
